Date,CVX,GLD,HD,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KO,LOW,MA,ONGC.NS,PEP,RELIANCE.NS,SLV,TCS.NS,V,XOM
2021-05-06,88.52862548828125,170.05999755859375,298.74560546875,663.44921875,588.2435302734375,1198.644287109375,46.99083709716797,188.20578002929688,364.7182922363281,80.69375610351562,124.64107513427734,875.5757446289062,25.3700008392334,2735.203857421875,222.96873474121094,50.821006774902344
2021-05-07,89.34068298339844,171.58999633789062,300.2235107421875,670.0083618164062,587.1795043945312,1190.677490234375,46.96497344970703,190.45391845703125,364.6405944824219,81.57206726074219,124.64107513427734,875.9158935546875,25.469999313354492,2754.059814453125,223.73989868164062,51.54759979248047
2021-05-10,88.97526550292969,172.11000061035156,301.8783874511719,672.4236450195312,593.1277465820312,1179.23291015625,47.30961227416992,193.11331176757812,355.8403015136719,83.3652572631836,125.63436889648438,873.3992919921875,25.350000381469727,2765.136474609375,217.8119354248047,51.67145919799805
2021-05-11,86.64469909667969,172.13999938964844,292.6216735839844,664.7042236328125,589.8392944335938,1171.398193359375,46.80127716064453,187.6574249267578,357.0738830566406,86.43930053710938,124.71815490722656,876.5506591796875,25.670000076293945,2745.005126953125,217.339599609375,50.028343200683594
2021-05-12,87.18878173828125,170.42999267578125,280.5330810546875,662.7861328125,575.2348022460938,1168.1851806640625,46.5600471496582,178.7013397216797,346.39886474609375,84.2435531616211,123.50225067138672,867.4819946289062,25.09000015258789,2714.238037109375,212.66470336914062,50.29641342163086
2021-05-13,86.62847900390625,171.1300048828125,287.9844665527344,662.7861328125,575.2348022460938,1168.1851806640625,46.96497344970703,183.0880126953125,349.7013854980469,84.2435531616211,125.33468627929688,867.4819946289062,25.15999984741211,2714.238037109375,215.97567749023438,49.6765022277832
2021-05-14,88.89405822753906,172.69000244140625,286.4003601074219,656.7952880859375,577.7011108398438,1158.8536376953125,47.1545295715332,181.7811279296875,353.47998046875,82.66993713378906,125.52310943603516,878.432373046875,25.459999084472656,2682.50341796875,219.0646209716797,50.9079475402832
2021-05-17,89.9822006225586,174.6999969482422,283.1968078613281,682.0848388671875,603.1380615234375,1170.2978515625,47.07699966430664,177.41278076171875,352.88739013671875,83.62142944335938,125.16344451904297,888.8839111328125,26.190000534057617,2698.546630859375,218.58197021484375,52.09749984741211
2021-05-18,87.27787017822266,175.0399932861328,280.31182861328125,699.3470458984375,612.4232177734375,1179.629150390625,46.818519592285156,176.151611328125,352.66400146484375,84.97547149658203,124.59828186035156,901.398681640625,26.149999618530273,2715.29345703125,217.74215698242188,50.62311553955078
2021-05-19,84.82836151123047,175.16000366210938,278.2764587402344,690.5858154296875,604.927490234375,1176.9881591796875,46.672035217285156,174.29640197753906,350.6338806152344,84.09718322753906,124.52977752685547,905.52490234375,25.729999542236328,2709.31494140625,216.79617309570312,49.40842819213867
2021-05-20,85.1242904663086,175.9600067138672,279.55963134765625,678.556640625,598.3021240234375,1179.012939453125,47.08560562133789,176.75479125976562,357.1613464355469,81.82823181152344,126.07109069824219,900.2423706054688,25.790000915527344,2689.9755859375,218.58197021484375,49.29115295410156
2021-05-21,85.58460235595703,176.0399932861328,279.44451904296875,709.10302734375,621.36962890625,1192.39404296875,47.059749603271484,175.89572143554688,357.0642395019531,82.52355194091797,125.95979309082031,908.018798828125,25.530000686645508,2707.996337890625,218.90054321289062,49.358154296875
2021-05-24,86.80113220214844,176.35000610351562,278.62152099609375,715.093994140625,626.1088256835938,1186.7158203125,47.2148551940918,174.2415771484375,361.7072448730469,82.74312591552734,126.60200500488281,900.355712890625,25.75,2708.87548828125,221.3620147705078,49.936195373535156
